,Step,Reward,ENV,ACTION-BUFFER-SIZE,PROJECTION,EXPLORE,K_EXP,K_ACT,DISCOUNT,EPSILON,EPS-DECAY,STATE-DIM,STICKY-ACTIONS,FRAMESTACK,CLIP-REWARD,M,TIME-SIG,SEED
202,27500,580.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
203,30000,658.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
204,32500,546.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
205,35000,550.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
206,37500,520.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
207,40000,516.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
208,42500,650.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
209,45000,590.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
210,47500,638.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
211,50000,634.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
212,52500,906.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
213,55000,568.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
214,57500,598.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
215,60000,612.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
216,62500,514.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
217,65000,582.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
218,67500,612.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
219,70000,386.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
220,72500,594.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
221,75000,550.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
222,77500,592.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
223,80000,512.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,2
224,2500,260.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
225,5000,298.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
226,7500,366.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
227,10000,450.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
228,12500,404.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
229,15000,332.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
230,17500,378.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
231,20000,506.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
232,22500,536.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
233,25000,580.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
234,27500,542.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
235,30000,450.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
236,32500,552.0,alien,80000,sparse,False,100,8,0.95,0,0.1,250,False,2,False,20,100,3
